"","family_income","NAME","Total Population","state","county","Census.Tract","n","avg_calls","id","alt_boro","alt_ct"
"379",1521,"Census Tract 94, Kings County, New York",4939,"36","47","009400",7,0.00141729094958494,"36047009400","3","3009400"
"380",1841,"Census Tract 96, Kings County, New York",6615,"36","47","009600",29,0.00438397581254724,"36047009600","3","3009600"
"381",1848,"Census Tract 98, Kings County, New York",6569,"36","47","009800",13,0.00197899223626123,"36047009800","3","3009800"
"382",1753,"Census Tract 100, Kings County, New York",6360,"36","47","010000",17,0.00267295597484277,"36047010000","3","3010000"
"383",1508,"Census Tract 101, Kings County, New York",4211,"36","47","010100",6,0.00142483970553313,"36047010100","3","3010100"
"384",1364,"Census Tract 102, Kings County, New York",5461,"36","47","010200",14,0.00256363303424281,"36047010200","3","3010200"
"385",1642,"Census Tract 104, Kings County, New York",5380,"36","47","010400",14,0.00260223048327138,"36047010400","3","3010400"
"386",1423,"Census Tract 106, Kings County, New York",6054,"36","47","010600",11,0.00181698050875454,"36047010600","3","3010600"
"387",1313,"Census Tract 108, Kings County, New York",5148,"36","47","010800",6,0.00116550116550117,"36047010800","3","3010800"
"388",666,"Census Tract 110, Kings County, New York",2320,"36","47","011000",10,0.00431034482758621,"36047011000","3","3011000"
"389",1984,"Census Tract 112, Kings County, New York",5779,"36","47","011200",2,0.000346080636788372,"36047011200","3","3011200"
"390",1174,"Census Tract 114, Kings County, New York",4286,"36","47","011400",5,0.00116658889407373,"36047011400","3","3011400"
"391",1230,"Census Tract 116, Kings County, New York",4377,"36","47","011600",7,0.00159926890564313,"36047011600","3","3011600"
"392",1240,"Census Tract 117, Kings County, New York",2613,"36","47","011700",20,0.00765403750478377,"36047011700","3","3011700"
"393",644,"Census Tract 118, Kings County, New York",2426,"36","47","011800",19,0.0078318219291014,"36047011800","3","3011800"
"394",717,"Census Tract 119, Kings County, New York",1635,"36","47","011900",14,0.00856269113149847,"36047011900","3","3011900"
"395",340,"Census Tract 120, Kings County, New York",1542,"36","47","012000",9,0.00583657587548638,"36047012000","3","3012000"
"396",747,"Census Tract 121, Kings County, New York",1800,"36","47","012100",15,0.00833333333333333,"36047012100","3","3012100"
"397",1522,"Census Tract 122, Kings County, New York",5230,"36","47","012200",24,0.00458891013384321,"36047012200","3","3012200"
"398",874,"Census Tract 126, Kings County, New York",2880,"36","47","012600",21,0.00729166666666667,"36047012600","3","3012600"
"399",1614,"Census Tract 127, Kings County, New York",3559,"36","47","012700",9,0.00252880022478224,"36047012700","3","3012700"
"400",749,"Census Tract 128.01, Kings County, New York",2045,"36","47","012801",1,0.000488997555012225,"36047012801","3","3012801"
"401",978,"Census Tract 129.01, Kings County, New York",2275,"36","47","012901",3,0.00131868131868132,"36047012901","3","3012901"
"402",846,"Census Tract 129.02, Kings County, New York",2146,"36","47","012902",3,0.00139794967381174,"36047012902","3","3012902"
"403",1899,"Census Tract 130, Kings County, New York",5291,"36","47","013000",11,0.00207900207900208,"36047013000","3","3013000"
"404",1817,"Census Tract 131, Kings County, New York",4227,"36","47","013100",8,0.00189259522119707,"36047013100","3","3013100"
"405",710,"Census Tract 132, Kings County, New York",1769,"36","47","013200",14,0.00791407574901074,"36047013200","3","3013200"
"406",1824,"Census Tract 133, Kings County, New York",3759,"36","47","013300",10,0.00266028198989093,"36047013300","3","3013300"
"407",1471,"Census Tract 134, Kings County, New York",3935,"36","47","013400",28,0.0071156289707751,"36047013400","3","3013400"
"408",1528,"Census Tract 135, Kings County, New York",3466,"36","47","013500",36,0.0103866128101558,"36047013500","3","3013500"
"409",1489,"Census Tract 136, Kings County, New York",3785,"36","47","013600",19,0.00501981505944518,"36047013600","3","3013600"
"410",1401,"Census Tract 137, Kings County, New York",3835,"36","47","013700",11,0.00286831812255541,"36047013700","3","3013700"
"411",1339,"Census Tract 138, Kings County, New York",3452,"36","47","013800",24,0.00695249130938586,"36047013800","3","3013800"
"412",1425,"Census Tract 139, Kings County, New York",4198,"36","47","013900",14,0.00333492139113864,"36047013900","3","3013900"
"413",764,"Census Tract 140, Kings County, New York",2064,"36","47","014000",12,0.00581395348837209,"36047014000","3","3014000"
"414",1496,"Census Tract 141, Kings County, New York",2939,"36","47","014100",14,0.00476352500850629,"36047014100","3","3014100"
"415",1306,"Census Tract 142, Kings County, New York",2870,"36","47","014200",7,0.0024390243902439,"36047014200","3","3014200"
"416",1521,"Census Tract 143, Kings County, New York",3308,"36","47","014300",10,0.0030229746070133,"36047014300","3","3014300"
"417",1757,"Census Tract 145, Kings County, New York",4111,"36","47","014500",12,0.00291899781075164,"36047014500","3","3014500"
"418",819,"Census Tract 147, Kings County, New York",2146,"36","47","014700",14,0.0065237651444548,"36047014700","3","3014700"
"419",508,"Census Tract 148, Kings County, New York",1282,"36","47","014800",2,0.0015600624024961,"36047014800","3","3014800"
"420",2273,"Census Tract 149, Kings County, New York",5370,"36","47","014900",22,0.00409683426443203,"36047014900","3","3014900"
"421",578,"Census Tract 150, Kings County, New York",1737,"36","47","015000",1,0.000575705238917674,"36047015000","3","3015000"
"422",1615,"Census Tract 151, Kings County, New York",3751,"36","47","015100",14,0.00373233804318848,"36047015100","3","3015100"
"423",867,"Census Tract 152, Kings County, New York",2369,"36","47","015200",14,0.00590966652596032,"36047015200","3","3015200"
"424",1170,"Census Tract 153, Kings County, New York",2601,"36","47","015300",28,0.0107650903498654,"36047015300","3","3015300"
"425",1484,"Census Tract 155, Kings County, New York",3562,"36","47","015500",17,0.00477259966311061,"36047015500","3","3015500"
"426",2046,"Census Tract 157, Kings County, New York",3810,"36","47","015700",26,0.0068241469816273,"36047015700","3","3015700"
"427",2522,"Census Tract 159, Kings County, New York",5817,"36","47","015900",12,0.00206291903042806,"36047015900","3","3015900"
"428",1804,"Census Tract 160, Kings County, New York",3982,"36","47","016000",5,0.00125565042692115,"36047016000","3","3016000"
"429",1402,"Census Tract 161, Kings County, New York",3068,"36","47","016100",7,0.00228161668839635,"36047016100","3","3016100"
"430",1125,"Census Tract 162, Kings County, New York",2225,"36","47","016200",3,0.00134831460674157,"36047016200","3","3016200"
"431",1349,"Census Tract 163, Kings County, New York",3341,"36","47","016300",17,0.00508829691709069,"36047016300","3","3016300"
"432",189,"Census Tract 164, Kings County, New York",744,"36","47","016400",2,0.00268817204301075,"36047016400","3","3016400"
"433",2592,"Census Tract 165, Kings County, New York",4873,"36","47","016500",14,0.00287297352760107,"36047016500","3","3016500"
"434",668,"Census Tract 166, Kings County, New York",2013,"36","47","016600",14,0.00695479384003974,"36047016600","3","3016600"
"435",2127,"Census Tract 167, Kings County, New York",5073,"36","47","016700",14,0.00275970825941258,"36047016700","3","3016700"
"436",681,"Census Tract 168, Kings County, New York",1532,"36","47","016800",12,0.00783289817232376,"36047016800","3","3016800"
"437",2139,"Census Tract 169, Kings County, New York",4593,"36","47","016900",15,0.00326583932070542,"36047016900","3","3016900"
"438",1218,"Census Tract 170, Kings County, New York",3286,"36","47","017000",32,0.00973828362751065,"36047017000","3","3017000"
"439",1561,"Census Tract 171, Kings County, New York",3941,"36","47","017100",11,0.00279116975386958,"36047017100","3","3017100"
"440",1123,"Census Tract 172, Kings County, New York",2891,"36","47","017200",5,0.00172950536146662,"36047017200","3","3017200"
"441",708,"Census Tract 174, Kings County, New York",1694,"36","47","017400",2,0.00118063754427391,"36047017400","3","3017400"
"442",0,"Census Tract 175, Kings County, New York",22,"36","47","017500",4,0.181818181818182,"36047017500","3","3017500"
"443",863,"Census Tract 176, Kings County, New York",1765,"36","47","017600",4,0.00226628895184136,"36047017600","3","3017600"
"444",880,"Census Tract 178, Kings County, New York",2422,"36","47","017800",14,0.00578034682080925,"36047017800","3","3017800"
"445",1539,"Census Tract 179, Kings County, New York",3782,"36","47","017900",13,0.00343733474352195,"36047017900","3","3017900"
"446",1046,"Census Tract 180, Kings County, New York",2807,"36","47","018000",13,0.00463127894549341,"36047018000","3","3018000"
"447",1877,"Census Tract 181, Kings County, New York",4124,"36","47","018100",17,0.00412221144519884,"36047018100","3","3018100"
"448",1144,"Census Tract 182, Kings County, New York",2771,"36","47","018200",9,0.0032479249368459,"36047018200","3","3018200"
"449",1279,"Census Tract 183, Kings County, New York",2423,"36","47","018300",18,0.00742880726372266,"36047018300","3","3018300"
"450",806,"Census Tract 184, Kings County, New York",1765,"36","47","018400",11,0.00623229461756374,"36047018400","3","3018400"
"451",1696,"Census Tract 185.01, Kings County, New York",2736,"36","47","018501",5,0.00182748538011696,"36047018501","3","3018501"
"452",671,"Census Tract 186, Kings County, New York",1660,"36","47","018600",8,0.00481927710843374,"36047018600","3","3018600"
"453",548,"Census Tract 187, Kings County, New York",1707,"36","47","018700",11,0.00644405389572349,"36047018700","3","3018700"
"454",991,"Census Tract 188, Kings County, New York",2912,"36","47","018800",15,0.0051510989010989,"36047018800","3","3018800"
"455",1548,"Census Tract 190, Kings County, New York",4741,"36","47","019000",5,0.00105462982493145,"36047019000","3","3019000"
"456",1065,"Census Tract 191, Kings County, New York",2279,"36","47","019100",10,0.00438788942518649,"36047019100","3","3019100"
"457",851,"Census Tract 192, Kings County, New York",2237,"36","47","019200",7,0.00312919088064372,"36047019200","3","3019200"
"458",2143,"Census Tract 193, Kings County, New York",6218,"36","47","019300",11,0.00176905757478289,"36047019300","3","3019300"
"459",1162,"Census Tract 194, Kings County, New York",3869,"36","47","019400",16,0.00413543551305247,"36047019400","3","3019400"
"460",1793,"Census Tract 195, Kings County, New York",3733,"36","47","019500",5,0.001339405304045,"36047019500","3","3019500"
"461",1528,"Census Tract 196, Kings County, New York",4622,"36","47","019600",15,0.00324534833405452,"36047019600","3","3019600"
"462",1591,"Census Tract 197, Kings County, New York",3271,"36","47","019700",12,0.00366860287373892,"36047019700","3","3019700"
"463",668,"Census Tract 198, Kings County, New York",1778,"36","47","019800",26,0.0146231721034871,"36047019800","3","3019800"
"464",1393,"Census Tract 199, Kings County, New York",3141,"36","47","019900",26,0.00827761859280484,"36047019900","3","3019900"
"465",770,"Census Tract 200, Kings County, New York",2284,"36","47","020000",13,0.00569176882661997,"36047020000","3","3020000"
"466",1703,"Census Tract 201, Kings County, New York",3228,"36","47","020100",11,0.00340768277571252,"36047020100","3","3020100"
"467",646,"Census Tract 202, Kings County, New York",2055,"36","47","020200",8,0.00389294403892944,"36047020200","3","3020200"
"468",655,"Census Tract 203, Kings County, New York",1610,"36","47","020300",4,0.00248447204968944,"36047020300","3","3020300"
"469",623,"Census Tract 204, Kings County, New York",1666,"36","47","020400",24,0.014405762304922,"36047020400","3","3020400"
"470",1322,"Census Tract 205, Kings County, New York",2686,"36","47","020500",20,0.00744601638123604,"36047020500","3","3020500"
"471",845,"Census Tract 206, Kings County, New York",2199,"36","47","020600",7,0.00318326512050932,"36047020600","3","3020600"
"472",2080,"Census Tract 207, Kings County, New York",5504,"36","47","020700",8,0.00145348837209302,"36047020700","3","3020700"
"473",1033,"Census Tract 208, Kings County, New York",2656,"36","47","020800",13,0.00489457831325301,"36047020800","3","3020800"
"474",1458,"Census Tract 210, Kings County, New York",3897,"36","47","021000",8,0.00205286117526302,"36047021000","3","3021000"
"475",614,"Census Tract 211, Kings County, New York",1322,"36","47","021100",16,0.0121028744326778,"36047021100","3","3021100"
"476",1459,"Census Tract 212, Kings County, New York",4211,"36","47","021200",7,0.00166231298978865,"36047021200","3","3021200"
"477",1929,"Census Tract 213, Kings County, New York",4655,"36","47","021300",5,0.00107411385606874,"36047021300","3","3021300"
"478",575,"Census Tract 214, Kings County, New York",2183,"36","47","021400",15,0.00687127805771874,"36047021400","3","3021400"
"479",2389,"Census Tract 215, Kings County, New York",5246,"36","47","021500",23,0.0043842927945101,"36047021500","3","3021500"
"480",1072,"Census Tract 216, Kings County, New York",3632,"36","47","021600",13,0.00357929515418502,"36047021600","3","3021600"
"481",1578,"Census Tract 217, Kings County, New York",3614,"36","47","021700",8,0.00221361372440509,"36047021700","3","3021700"
"482",997,"Census Tract 218, Kings County, New York",4220,"36","47","021800",7,0.00165876777251185,"36047021800","3","3021800"
"483",1424,"Census Tract 219, Kings County, New York",3828,"36","47","021900",10,0.0026123301985371,"36047021900","3","3021900"
"484",1215,"Census Tract 220, Kings County, New York",4950,"36","47","022000",6,0.00121212121212121,"36047022000","3","3022000"
"485",1614,"Census Tract 221, Kings County, New York",3711,"36","47","022100",6,0.00161681487469685,"36047022100","3","3022100"
"486",1127,"Census Tract 222, Kings County, New York",3606,"36","47","022200",7,0.00194120909595119,"36047022200","3","3022200"
"487",1291,"Census Tract 224, Kings County, New York",5291,"36","47","022400",12,0.00226800226800227,"36047022400","3","3022400"
"488",566,"Census Tract 226, Kings County, New York",2443,"36","47","022600",19,0.00777732296356938,"36047022600","3","3022600"
"489",1427,"Census Tract 227, Kings County, New York",3017,"36","47","022700",37,0.0122638382499171,"36047022700","3","3022700"
"490",804,"Census Tract 228, Kings County, New York",3488,"36","47","022800",33,0.00946100917431193,"36047022800","3","3022800"
"491",1674,"Census Tract 229, Kings County, New York",3209,"36","47","022900",8,0.00249298846992833,"36047022900","3","3022900"
"492",950,"Census Tract 230, Kings County, New York",4401,"36","47","023000",26,0.00590774823903658,"36047023000","3","3023000"
"493",1487,"Census Tract 231, Kings County, New York",3204,"36","47","023100",12,0.00374531835205993,"36047023100","3","3023100"
"494",1371,"Census Tract 232, Kings County, New York",6469,"36","47","023200",20,0.00309166795486165,"36047023200","3","3023200"
"495",1904,"Census Tract 233, Kings County, New York",4835,"36","47","023300",21,0.00434332988624612,"36047023300","3","3023300"
"496",1383,"Census Tract 234, Kings County, New York",5050,"36","47","023400",17,0.00336633663366337,"36047023400","3","3023400"
"497",1279,"Census Tract 235, Kings County, New York",2892,"36","47","023500",7,0.00242047026279391,"36047023500","3","3023500"
"498",1655,"Census Tract 236, Kings County, New York",5057,"36","47","023600",18,0.00355942258255883,"36047023600","3","3023600"
"499",1301,"Census Tract 238, Kings County, New York",4594,"36","47","023800",6,0.00130605137135394,"36047023800","3","3023800"
"500",1261,"Census Tract 240, Kings County, New York",4367,"36","47","024000",9,0.00206091138081063,"36047024000","3","3024000"
"501",939,"Census Tract 241, Kings County, New York",1993,"36","47","024100",33,0.0165579528349222,"36047024100","3","3024100"
"502",816,"Census Tract 242, Kings County, New York",2713,"36","47","024200",6,0.00221157390342794,"36047024200","3","3024200"
"503",1745,"Census Tract 243, Kings County, New York",3668,"36","47","024300",25,0.00681570338058888,"36047024300","3","3024300"
"504",976,"Census Tract 244, Kings County, New York",3526,"36","47","024400",6,0.00170164492342598,"36047024400","3","3024400"
"505",1575,"Census Tract 245, Kings County, New York",3899,"36","47","024500",7,0.00179533213644524,"36047024500","3","3024500"
"506",969,"Census Tract 246, Kings County, New York",3320,"36","47","024600",5,0.00150602409638554,"36047024600","3","3024600"
"507",946,"Census Tract 247, Kings County, New York",2056,"36","47","024700",18,0.00875486381322957,"36047024700","3","3024700"
"508",886,"Census Tract 248, Kings County, New York",2291,"36","47","024800",5,0.00218245307725884,"36047024800","3","3024800"
"509",1702,"Census Tract 249, Kings County, New York",4144,"36","47","024900",3,0.000723938223938224,"36047024900","3","3024900"
"510",502,"Census Tract 250, Kings County, New York",2042,"36","47","025000",5,0.00244857982370225,"36047025000","3","3025000"
"511",1398,"Census Tract 251, Kings County, New York",3857,"36","47","025100",21,0.00544464609800363,"36047025100","3","3025100"
"512",1781,"Census Tract 252, Kings County, New York",5622,"36","47","025200",4,0.000711490572749911,"36047025200","3","3025200"
"513",1131,"Census Tract 253, Kings County, New York",2184,"36","47","025300",14,0.00641025641025641,"36047025300","3","3025300"
"514",1184,"Census Tract 254, Kings County, New York",3453,"36","47","025400",12,0.00347523892267593,"36047025400","3","3025400"
"515",1820,"Census Tract 255, Kings County, New York",5547,"36","47","025500",14,0.0025238867856499,"36047025500","3","3025500"
"516",995,"Census Tract 256, Kings County, New York",3217,"36","47","025600",7,0.00217594031706559,"36047025600","3","3025600"
"517",654,"Census Tract 257, Kings County, New York",1674,"36","47","025700",9,0.00537634408602151,"36047025700","3","3025700"
"518",1440,"Census Tract 258, Kings County, New York",4878,"36","47","025800",5,0.0010250102501025,"36047025800","3","3025800"
"519",631,"Census Tract 259.01, Kings County, New York",1627,"36","47","025901",5,0.00307314074984634,"36047025901","3","3025901"
"520",1143,"Census Tract 260, Kings County, New York",3462,"36","47","026000",5,0.00144425187752744,"36047026000","3","3026000"
"521",2071,"Census Tract 261, Kings County, New York",4327,"36","47","026100",38,0.00878206609660273,"36047026100","3","3026100"
"522",778,"Census Tract 262, Kings County, New York",2481,"36","47","026200",2,0.000806126561870214,"36047026200","3","3026200"
"523",840,"Census Tract 263, Kings County, New York",1795,"36","47","026300",17,0.00947075208913649,"36047026300","3","3026300"
"524",1644,"Census Tract 264, Kings County, New York",3840,"36","47","026400",10,0.00260416666666667,"36047026400","3","3026400"
"525",1412,"Census Tract 265, Kings County, New York",3943,"36","47","026500",27,0.00684757798630484,"36047026500","3","3026500"
"526",1757,"Census Tract 267, Kings County, New York",4387,"36","47","026700",5,0.00113973102347846,"36047026700","3","3026700"
"527",1307,"Census Tract 268, Kings County, New York",4021,"36","47","026800",2,0.000497388709276299,"36047026800","3","3026800"
"528",1150,"Census Tract 269, Kings County, New York",2487,"36","47","026900",30,0.0120627261761158,"36047026900","3","3026900"
"529",902,"Census Tract 270, Kings County, New York",1750,"36","47","027000",10,0.00571428571428571,"36047027000","3","3027000"
"530",1035,"Census Tract 271, Kings County, New York",2729,"36","47","027100",20,0.00732869182850861,"36047027100","3","3027100"
"531",1119,"Census Tract 272, Kings County, New York",3039,"36","47","027200",7,0.0023033892727871,"36047027200","3","3027200"
"532",1246,"Census Tract 273, Kings County, New York",3337,"36","47","027300",17,0.00509439616421936,"36047027300","3","3027300"
"533",1004,"Census Tract 274, Kings County, New York",2593,"36","47","027400",3,0.00115696104897802,"36047027400","3","3027400"
"534",1597,"Census Tract 275, Kings County, New York",3961,"36","47","027500",7,0.00176723049734915,"36047027500","3","3027500"
"535",1203,"Census Tract 276, Kings County, New York",3435,"36","47","027600",5,0.00145560407569141,"36047027600","3","3027600"
"536",1607,"Census Tract 277, Kings County, New York",3362,"36","47","027700",14,0.00416418798334325,"36047027700","3","3027700"
"537",1203,"Census Tract 278, Kings County, New York",2694,"36","47","027800",2,0.000742390497401633,"36047027800","3","3027800"
"538",1479,"Census Tract 279, Kings County, New York",3310,"36","47","027900",33,0.00996978851963746,"36047027900","3","3027900"
"539",620,"Census Tract 280, Kings County, New York",1602,"36","47","028000",6,0.00374531835205993,"36047028000","3","3028000"
"540",1686,"Census Tract 281, Kings County, New York",4218,"36","47","028100",60,0.0142247510668563,"36047028100","3","3028100"
"541",1230,"Census Tract 282, Kings County, New York",2596,"36","47","028200",4,0.00154083204930663,"36047028200","3","3028200"
"542",1416,"Census Tract 283, Kings County, New York",3298,"36","47","028300",18,0.00545785324439054,"36047028300","3","3028300"
"543",1271,"Census Tract 284, Kings County, New York",3434,"36","47","028400",6,0.0017472335468841,"36047028400","3","3028400"
"544",2027,"Census Tract 286, Kings County, New York",4375,"36","47","028600",6,0.00137142857142857,"36047028600","3","3028600"
"545",1018,"Census Tract 287, Kings County, New York",3243,"36","47","028700",22,0.00678384212149245,"36047028700","3","3028700"
"546",1186,"Census Tract 288, Kings County, New York",2716,"36","47","028800",8,0.00294550810014728,"36047028800","3","3028800"
"547",1341,"Census Tract 289, Kings County, New York",3387,"36","47","028900",11,0.00324771183938589,"36047028900","3","3028900"
"548",1539,"Census Tract 290, Kings County, New York",3327,"36","47","029000",2,0.000601142170123234,"36047029000","3","3029000"
"549",1053,"Census Tract 291, Kings County, New York",2885,"36","47","029100",33,0.0114384748700173,"36047029100","3","3029100"
"550",907,"Census Tract 292, Kings County, New York",1724,"36","47","029200",5,0.00290023201856148,"36047029200","3","3029200"
"551",1393,"Census Tract 293, Kings County, New York",3163,"36","47","029300",12,0.00379386658235852,"36047029300","3","3029300"
"552",611,"Census Tract 294, Kings County, New York",2151,"36","47","029400",4,0.00185960018596002,"36047029400","3","3029400"
"553",1573,"Census Tract 295, Kings County, New York",3542,"36","47","029500",33,0.0093167701863354,"36047029500","3","3029500"
"554",2024,"Census Tract 296, Kings County, New York",3944,"36","47","029600",2,0.00050709939148073,"36047029600","3","3029600"
"555",1495,"Census Tract 297, Kings County, New York",3553,"36","47","029700",16,0.00450323670137912,"36047029700","3","3029700"
"556",1289,"Census Tract 298, Kings County, New York",3608,"36","47","029800",1,0.000277161862527716,"36047029800","3","3029800"
"557",810,"Census Tract 299, Kings County, New York",1960,"36","47","029900",17,0.0086734693877551,"36047029900","3","3029900"
"558",1224,"Census Tract 300, Kings County, New York",3617,"36","47","030000",5,0.00138236107271219,"36047030000","3","3030000"
"559",986,"Census Tract 301, Kings County, New York",2457,"36","47","030100",3,0.00122100122100122,"36047030100","3","3030100"
"560",1492,"Census Tract 302, Kings County, New York",3935,"36","47","030200",6,0.00152477763659466,"36047030200","3","3030200"
"561",1620,"Census Tract 303, Kings County, New York",4491,"36","47","030300",10,0.00222667557336896,"36047030300","3","3030300"
"562",1473,"Census Tract 304, Kings County, New York",4099,"36","47","030400",1,0.000243961941937058,"36047030400","3","3030400"
"563",2571,"Census Tract 305, Kings County, New York",5511,"36","47","030500",8,0.00145164217020504,"36047030500","3","3030500"
"564",636,"Census Tract 306, Kings County, New York",2257,"36","47","030600",6,0.00265839610101905,"36047030600","3","3030600"
"565",1880,"Census Tract 307, Kings County, New York",4406,"36","47","030700",12,0.00272355878347708,"36047030700","3","3030700"
"566",705,"Census Tract 309, Kings County, New York",1623,"36","47","030900",16,0.00985828712261245,"36047030900","3","3030900"
"567",1115,"Census Tract 311, Kings County, New York",2559,"36","47","031100",2,0.000781555295037124,"36047031100","3","3031100"
"568",2117,"Census Tract 313, Kings County, New York",4204,"36","47","031300",2,0.000475737392959087,"36047031300","3","3031300"
"569",1899,"Census Tract 314, Kings County, New York",4196,"36","47","031400",4,0.000953288846520496,"36047031400","3","3031400"
"570",2243,"Census Tract 315, Kings County, New York",4804,"36","47","031500",4,0.000832639467110741,"36047031500","3","3031500"
"571",1368,"Census Tract 317.01, Kings County, New York",3667,"36","47","031701",9,0.00245432233433324,"36047031701","3","3031701"
"572",1502,"Census Tract 317.02, Kings County, New York",3239,"36","47","031702",4,0.00123494905835134,"36047031702","3","3031702"
"573",1335,"Census Tract 319, Kings County, New York",3373,"36","47","031900",4,0.00118588793359028,"36047031900","3","3031900"
"574",2032,"Census Tract 321, Kings County, New York",5690,"36","47","032100",8,0.00140597539543058,"36047032100","3","3032100"
"575",1412,"Census Tract 323, Kings County, New York",3675,"36","47","032300",12,0.00326530612244898,"36047032300","3","3032300"
"576",2481,"Census Tract 325, Kings County, New York",6217,"36","47","032500",12,0.00193019141064822,"36047032500","3","3032500"
"577",2330,"Census Tract 326, Kings County, New York",7224,"36","47","032600",2,0.000276854928017719,"36047032600","3","3032600"
"578",1256,"Census Tract 327, Kings County, New York",3237,"36","47","032700",18,0.00556070435588508,"36047032700","3","3032700"
"579",958,"Census Tract 328, Kings County, New York",3355,"36","47","032800",4,0.00119225037257824,"36047032800","3","3032800"
"580",2329,"Census Tract 329, Kings County, New York",5050,"36","47","032900",4,0.000792079207920792,"36047032900","3","3032900"
"581",1736,"Census Tract 330, Kings County, New York",4355,"36","47","033000",24,0.00551090700344432,"36047033000","3","3033000"
"582",1505,"Census Tract 331, Kings County, New York",4277,"36","47","033100",18,0.00420855740004676,"36047033100","3","3033100"
"583",1306,"Census Tract 333, Kings County, New York",4416,"36","47","033300",2,0.000452898550724638,"36047033300","3","3033300"
"584",757,"Census Tract 335, Kings County, New York",2922,"36","47","033500",10,0.00342231348391513,"36047033500","3","3033500"
"585",1353,"Census Tract 336, Kings County, New York",4386,"36","47","033600",4,0.000911992704058368,"36047033600","3","3033600"
"586",1303,"Census Tract 337, Kings County, New York",4159,"36","47","033700",8,0.0019235393123347,"36047033700","3","3033700"
"587",1868,"Census Tract 339, Kings County, New York",4197,"36","47","033900",3,0.000714796283059328,"36047033900","3","3033900"
"588",656,"Census Tract 340, Kings County, New York",2819,"36","47","034000",3,0.00106420716566158,"36047034000","3","3034000"
"589",1048,"Census Tract 341, Kings County, New York",2709,"36","47","034100",15,0.00553709856035437,"36047034100","3","3034100"
"590",2664,"Census Tract 342, Kings County, New York",5736,"36","47","034200",5,0.000871687587168759,"36047034200","3","3034200"
"591",2058,"Census Tract 343, Kings County, New York",4873,"36","47","034300",3,0.000615637184485943,"36047034300","3","3034300"
"592",1091,"Census Tract 345, Kings County, New York",1764,"36","47","034500",15,0.00850340136054422,"36047034500","3","3034500"
"593",1503,"Census Tract 347, Kings County, New York",3324,"36","47","034700",14,0.00421179302045728,"36047034700","3","3034700"
"594",710,"Census Tract 348, Kings County, New York",2005,"36","47","034800",13,0.00648379052369077,"36047034800","3","3034800"
"595",2100,"Census Tract 349, Kings County, New York",6103,"36","47","034900",30,0.00491561527117811,"36047034900","3","3034900"
"596",1457,"Census Tract 350, Kings County, New York",2914,"36","47","035000",2,0.000686341798215511,"36047035000","3","3035000"
"597",1636,"Census Tract 351, Kings County, New York",4598,"36","47","035100",26,0.00565463244889082,"36047035100","3","3035100"
"598",471,"Census Tract 352, Kings County, New York",1112,"36","47","035200",7,0.00629496402877698,"36047035200","3","3035200"
"599",1928,"Census Tract 353, Kings County, New York",5211,"36","47","035300",6,0.00115141047783535,"36047035300","3","3035300"
"600",2686,"Census Tract 354, Kings County, New York",5064,"36","47","035400",2,0.000394944707740916,"36047035400","3","3035400"
"601",2085,"Census Tract 355, Kings County, New York",5011,"36","47","035500",5,0.000997804829375374,"36047035500","3","3035500"
"602",2614,"Census Tract 356.02, Kings County, New York",5124,"36","47","035602",7,0.00136612021857923,"36047035602","3","3035602"
"603",962,"Census Tract 357, Kings County, New York",1880,"36","47","035700",11,0.00585106382978723,"36047035700","3","3035700"
"604",2203,"Census Tract 359, Kings County, New York",5425,"36","47","035900",5,0.000921658986175115,"36047035900","3","3035900"
"605",1622,"Census Tract 360.01, Kings County, New York",2879,"36","47","036001",1,0.000347342827370615,"36047036001","3","3036001"
"606",2073,"Census Tract 360.02, Kings County, New York",3482,"36","47","036002",1,0.000287191269385411,"36047036002","3","3036002"
"607",1069,"Census Tract 361, Kings County, New York",2330,"36","47","036100",10,0.00429184549356223,"36047036100","3","3036100"
"608",1193,"Census Tract 362, Kings County, New York",3707,"36","47","036200",2,0.000539519827353655,"36047036200","3","3036200"
"609",1572,"Census Tract 363, Kings County, New York",3486,"36","47","036300",13,0.00372920252438325,"36047036300","3","3036300"
"610",782,"Census Tract 364, Kings County, New York",2376,"36","47","036400",1,0.000420875420875421,"36047036400","3","3036400"
"611",1161,"Census Tract 365.01, Kings County, New York",2133,"36","47","036501",3,0.00140646976090014,"36047036501","3","3036501"
"612",409,"Census Tract 365.02, Kings County, New York",1066,"36","47","036502",4,0.00375234521575985,"36047036502","3","3036502"
"613",1389,"Census Tract 366, Kings County, New York",3915,"36","47","036600",5,0.00127713920817369,"36047036600","3","3036600"
"614",515,"Census Tract 367, Kings County, New York",1030,"36","47","036700",6,0.0058252427184466,"36047036700","3","3036700"
"615",1817,"Census Tract 369, Kings County, New York",4684,"36","47","036900",3,0.000640478223740393,"36047036900","3","3036900"
"616",1529,"Census Tract 370, Kings County, New York",4128,"36","47","037000",7,0.00169573643410853,"36047037000","3","3037000"
"617",1629,"Census Tract 371, Kings County, New York",4060,"36","47","037100",7,0.00172413793103448,"36047037100","3","3037100"
"618",1484,"Census Tract 373, Kings County, New York",3997,"36","47","037300",5,0.00125093820365274,"36047037300","3","3037300"
"619",1809,"Census Tract 374.01, Kings County, New York",4420,"36","47","037401",2,0.000452488687782805,"36047037401","3","3037401"
